2791	N5165 	N19959 N24432 N17862 N15069	1 1 0 0
2792	N4622 N8038 N11320 N11817 	N16694 N22851 N6687 N14539	1 1 0 0
2793	N56 N941 N1393 N2679 N2766 N2789 N3016 N3386 N3896 N6181 N8143 N8456 N9662 N10911 N12918 N14401 N15693 N15808 N16675 N17906 N19487 N19785 N20576 N22516 N23069 N25097 	N25374 N25873 N12377 N2457	1 1 0 0
2794	N715 N2288 N2928 N4589 N4986 N5866 N7017 N7094 N7612 N8345 N8824 N9222 N10231 N11665 N11890 N13948 N14154 N14483 N15057 N15750 N15834 N17348 N18276 N19894 	N23210 N25494 N25597 N16236	1 1 0 0
2795	N1360 N4686 	N7285 N15453 N11361 N17221	1 1 0 0
2796	N6924 N9431 	N11427 N16482 N19323 N20366	1 1 0 0
2797	N9947 N15255 	N17219 N22614 N1603 N5202	1 1 0 0
2798	N15405 N19549 N19915 N23862 	N24239 N25155 N25341 N25089	1 1 0 0
2799	N119 N3060 N5633 N7638 N10711 N12457 N12936 N13881 N13968 N15827 N17572 N17941 N18603 N18736 N19453 N19657 N20788 N22925 	N23893 N24744 N1452 N22951	1 1 0 0
2800	N1752 N6181 N6205 N7935 N11008 N11314 N12100 N13992 N15000 N15069 N15078 N15479 	N17487 N22889 N11901 N25872	1 1 0 0
2801	N3231 N6641 N6705 N8416 N15595 N17199 N20424 N22889 N24190 	N24736 N25825 N17960 N14939	1 1 0 0
2802	N1701 N2665 N3016 N4710 N4712 N4936 N10800 N10990 N13790 N15833 N19345 N19464 N21982 N22119 N22516 	N22889 N23480 N670 N20574	1 1 0 0
2803	N430 N1752 N2701 N2966 N4873 N5471 N7415 N7874 N10345 N12953 N15228 N17720 N18608 N19014 	N24111 N25513 N20327 N6721	1 1 0 0
2804	N5276 	N8820 N25494 N19685 N3372	1 1 0 0
2805	N51 N2252 N5340 N7104 N9970 N13014 N15343 N15504 N16945 N18532 N18661 N22250 	N23335 N25445 N24700 N7230	1 1 0 0
2806	N503 N1741 N1979 N2631 N3393 N4467 N5158 N6214 N6387 N6449 N7854 N8707 N8789 N9755 N13375 N13446 N14066 N14229 N15521 N19554 N19669 N20238 N20723 N22158 N24702 N24859 	N25062 N25112 N18259 N22354	1 1 0 0
2807	N8050 N9014 N12874 	N16393 N23536 N3691 N9787	1 1 0 0
2808	N11718 	N19092 N24867 N2451 N9545	1 1 0 0
2809	N7365 N14180 	N20242 N25631 N2562 N10793	1 1 0 0
2810	N1607 N3386 N4827 N8221 N12337 N12485 N13546 N16175 N18347 N18632 	N19192 N22812 N7113 N11228	1 1 0 0
2811	N1878 	N5610 N9708 N15376 N9368	1 1 0 0
2812	N4754 N7701 N8628 N9037 N16368 N18630 N20287 N20309 N22963 	N23055 N25030 N18585 N12785	1 1 0 0
2813	N2808 N8065 N13975 N14744 N14746 N15831 	N18160 N19190 N23469 N22703	1 1 0 0
2814	N4132 N5524 N13505 N15143 	N17851 N22504 N14422 N18574	1 1 0 0
2815	N576 N818 N849 N1416 N5273 N5990 N6496 N7395 N9728 N9931 N10407 N10408 N10523 N11383 N11933 N12508 N13412 N13605 N15224 N15637 N17272 N17705 N18141 N18483 N18572 N20135 N20242 N21092 N21739 N22147 N22149 N22150 N22151 N22152 N22153 	N23298 N25584 N15469 N22224	1 1 0 0
2816	N1640 N1703 N2671 N3647 N3838 N5440 N5449 N5659 N6232 N6412 N6688 N7079 N8304 N9900 N10935 N10955 N12037 N12614 N14418 N14679 N15039 N17716 N19101 N20060 N21790 	N23088 N24870 N23798 N18499	1 1 0 0
2817	N265 N1216 N2846 N3303 N3314 N3892 N4970 N5282 N5334 N5702 N5999 N6649 N6916 N7117 N7471 N8189 N8801 N8950 N9512 N10805 N10911 N11114 N12189 N12702 N14074 N15228 N18005 N21343 N21626 N22417 N22810 N24761 N24845 	N24861 N25839 N10689 N7882	1 1 0 0
2818	N850 N1506 N11552 N14851 N17487 	N19105 N20269 N2133 N6642	1 1 0 0
2819	N2378 N6226 N8440 N13926 N16557 	N17229 N24744 N11476 N18573	1 1 0 0
2820	N212 N10938 	N13729 N21484 N13935 N11207	1 1 0 0
2821	N138 	N786 N22889 N19293 N4444	1 1 0 0
2822	N2248 N3131 N12236 N15069 N19345 	N22516 N22889 N10719 N11514	1 1 0 0
2823	N3152 N4560 	N9805 N18634 N3619 N15475	1 1 0 0
2824	N12585 	N22312 N25096 N5639 N19197	1 1 0 0
2825	N10107 	N13639 N22314 N23048 N22846	1 1 0 0
2826	N5447 	N22707 N23577 N22755 N13871	1 1 0 0
2827	N717 N4080 N5302 N7556 N7801 N10166 N11021 N11572 	N16506 N20859 N25124 N616	1 1 0 0
2828	N2835 	N15477 N24644 N13900 N8929	1 1 0 0
2829	N12 N174 N257 N397 N1193 N1295 N1717 N1831 N2202 N2343 N2381 N2753 N2812 N3199 N3332 N3694 N3773 N4627 N4710 N4831 N5469 N5505 N5976 N6205 N6553 N6705 N6726 N6887 N7013 N7237 N7412 N8217 N8261 N8625 N8698 N8764 N8840 N8865 N9223 N9330 N9650 N9730 N10309 N10406 N11008 N11350 N11469 N11840 N12007 N12555 N12791 N12804 N12867 N13992 N14384 N14843 N14889 N14960 N15000 N15069 N15161 N15373 N15479 N15833 N15933 N16279 N16826 N16927 N16941 N17006 N17239 N17265 N17298 N17463 N17547 N18001 N18150 N18557 N18667 N18674 N18859 N19414 N19745 N19785 N20138 N20460 N20912 N21020 N21305 N21494 N21545 N21683 N21699 N21718 N22036 N22117 N22339 N22390 N22889 N23083 N23339 N23480 N23498 N24068 N24112 N24131 N24546 N24673 N24745 N24945 N25133 N25170 N25380 N25478 	N25599 N25873 N20826 N2474	1 1 0 0
2830	N79 N2571 N2692 N6148 N7039 N8061 N10208 N11182 N13864 N14127 N14933 N15487 N16478 N17932 N18299 N18558 N20484 N21076 N23739 	N24191 N25494 N10130 N7047	1 1 0 0
2831	N97 N257 N587 N717 N749 N827 N1150 N1281 N1470 N1888 N1904 N1921 N2015 N2016 N2109 N3038 N3191 N3232 N3892 N3904 N5051 N5113 N5127 N5253 N5722 N5973 N5983 N6412 N6685 N6688 N6734 N6737 N8130 N8166 N8199 N8382 N8437 N8715 N8861 N8894 N9121 N9601 N9780 N9806 N9825 N9835 N10151 N10424 N10700 N10980 N11088 N11120 N11333 N11577 N11638 N11664 N11776 N11783 N12179 N12226 N12250 N12621 N12727 N12746 N13148 N13399 N13444 N13460 N13594 N13599 N13604 N13663 N13737 N14124 N15042 N15247 N15312 N15997 N16351 N16557 N16688 N16917 N17164 N17211 N17363 N17407 N17449 N17693 N17701 N18537 N18757 N18859 N18978 N19004 N19430 N19528 N20376 N20587 N20627 N20628 N20737 N20771 N21588 N21637 N21711 N21963 N22001 N22100 N22620 N22804 N22904 N23297 N23413 N23444 N23706 N24034 N24293 N24321 N24398 N24875 N25505 	N25509 N25570 N7053 N9120	1 1 0 0
2832	N443 N7017 N7744 N7874 N8495 N9484 N9571 N10286 N10317 N16737 N19046 	N20564 N22968 N2195 N14747	1 1 0 0
2833	N1847 N5053 N5436 	N19088 N23553 N843 N25140	1 1 0 0
2834	N392 N9109 N12904 N13196 N13992 N20567 N22516 	N24589 N25873 N23130 N9268	1 1 0 0
2835	N2835 N2853 N10552 	N11574 N20884 N21112 N23663	1 1 0 0
2836	N2311 N2913 N4653 N5368 N13872 	N21183 N25927 N21732 N4450	1 1 0 0
2837	N5058 N8703 N8975 	N11915 N18257 N7263 N11541	1 1 0 0
2838	N1018 N3639 N6325 N9495 N11897 N13863 N16972 N17264 	N17456 N25051 N7020 N16544	1 1 0 0
2839	N7720 	N9867 N23540 N1439 N12833	1 1 0 0
2840	N5 N8482 N8742 N9994 N21707 	N24277 N24964 N3595 N15545	1 1 0 0
2841	N3256 N6235 N13252 N16431 	N17615 N19865 N16008 N12210	1 1 0 0
2842	N767 N1118 N2132 N6322 N6774 N9567 N9627 N16745 	N22239 N23337 N17819 N7088	1 1 0 0
2843	N187 N5188 N6427 N12386 	N17108 N19659 N8659 N24555	1 1 0 0
2844	N5540 N5542 	N5543 N16186 N15706 N21189	1 1 0 0
2845	N849 N10523 N13292 N15415 	N16873 N18141 N25835 N3552	1 1 0 0
2846	N851 N2102 	N2395 N9124 N25595 N22024	1 1 0 0
2847	N679 N5367 N7140 N8455 N11867 N14842 N15319 N16293 N16533 N16882 N20571 N21358 	N21864 N25730 N22054 N14949	1 1 0 0
2848	N2581 N5783 N16771 	N19483 N20941 N8876 N16125	1 1 0 0
2849	N5818 N7280 N7365 N9124 N14180 N16203 N16946 N18709 N18775 N18856 N20242 N21251 N22147 	N23485 N24074 N5215 N6208	1 1 0 0
2850	N1512 N4567 N4910 N7477 N11156 N16242 N18440 N20353 N22699 	N23763 N24162 N17949 N14014	1 1 0 0
2851	N560 N561 N707 N1000 N2322 N4261 N4572 N5632 N6066 N8360 N9192 N10584 N10867 N12274 N13599 N13922 N14055 N16478 N17028 N18184 N22191 N23500 	N24554 N24851 N23460 N24545	1 1 0 0
2852	N1124 N1126 N1793 N3201 N4099 N6981 N9819 N10989 N11449 N13744 	N15756 N21157 N9103 N14288	1 1 0 0
2853	N733 N2393 N2488 N2493 N5031 N5993 N15336 N16663 N17531 	N23181 N23966 N8295 N5651	1 1 0 0
2854	N684 	N1825 N6167 N8983 N1838	1 1 0 0
2855	N715 	N20571 N25597 N1043 N1278	1 1 0 0
2856	N153 N257 N277 N319 N336 N690 N715 N885 N1003 N1542 N1823 N2322 N2398 N2571 N2638 N2691 N2920 N3063 N3119 N3338 N3511 N3556 N4125 N4444 N4747 N4976 N5001 N5005 N5170 N5247 N5326 N5424 N5538 N5611 N5693 N6107 N6445 N6508 N6903 N7187 N7312 N7688 N7706 N7717 N7778 N7922 N8046 N8103 N8259 N8544 N8661 N8807 N8989 N9050 N9106 N9121 N9185 N9222 N9358 N9395 N9431 N9601 N10084 N10095 N10234 N10522 N10822 N10840 N11022 N11602 N12454 N12572 N12665 N12679 N12727 N12872 N12922 N13002 N13130 N13228 N13257 N13505 N13599 N13606 N13631 N13704 N13713 N13807 N13936 N14292 N14312 N14504 N14901 N15099 N15138 N15240 N15258 N15364 N15450 N15585 N15911 N16242 N16343 N16574 N16694 N16727 N16854 N16860 N16885 N17014 N17487 N17848 N17895 N17907 N17912 N18060 N18334 N18779 N18957 N19011 N19194 N19229 N19333 N19531 N19677 N19834 N20235 N20287 N20727 N20760 N21169 N21183 N21189 N21238 N21426 N21681 N21823 N22040 N22394 N22992 N23215 N23279 N23300 N23403 N24364 N24398 N24401 N24425 N25418 N25537 	N25748 N25927 N21107 N18948	1 1 0 0
2857	N6033 N11269 	N19176 N21785 N25920 N18770	1 1 0 0
2858	N267 N3810 N6393 N7070 N11128 	N15368 N22987 N22527 N16365	1 1 0 0
2859	N4575 N13486 N14108 N17848 N20660 	N24764 N25345 N13911 N17335	1 1 0 0
2860	N19 N942 N2183 N7735 N8060 N9268 N9548 N10096 N10163 N11200 N12025 N12192 N15717 N16496 N18813 N20053 N20825 N21598 	N22792 N25529 N25708 N20732	1 1 0 0
2861	N1178 N1367 N3566 N3904 N4785 N6226 N6686 N7086 N8121 N9388 N10267 N11740 N12025 N12323 N13975 N15045 N16088 N16557 N16986 N18909 N19013 	N19470 N20836 N1844 N17967	1 1 0 0
2862	N2270 N2571 N3469 N13211 N14011 N16083 N17487 N17848 N18105 N19632 	N23284 N25516 N15970 N17059	1 1 0 0
2863	N13218 N13578 N13587 N13592 N15760 N16491 N16694 N17487 N18186 	N22266 N22811 N17808 N25298	1 1 0 0
2864	N4899 N7185 N7416 N8331 N9197 N10853 N16242 	N23401 N24720 N6516 N2671	1 1 0 0
2865	N3016 N3335 N3921 N4545 N6383 N7371 N9222 N10536 N11073 N13785 N15277 N17216 N19345 N20983 	N23750 N24488 N6066 N20912	1 1 0 0
2866	N257 N1035 N1926 N2386 N2525 N3176 N3303 N3375 N3706 N4839 N6556 N7874 N8198 N9188 N10027 N14461 N15317 N16104 N16793 N17035 N17487 N17674 N18266 N18909 N20307 N20876 N21139 N23265 N23337 N23973 N23978 N24062 	N24365 N25607 N21384 N17216	1 1 0 0
2867	N364 	N5990 N9124 N11066 N9027	1 1 0 0
2868	N6690 N7732 N13392 N13679 N17972 N18117 	N19351 N19652 N22731 N22781	1 1 0 0
2869	N47 N389 N601 N638 N749 N884 N976 N1018 N1068 N1398 N1454 N1564 N1594 N1610 N1691 N1710 N1797 N1888 N1892 N2088 N2292 N2414 N2477 N2522 N2676 N2710 N3135 N3138 N3227 N3232 N3383 N3425 N3477 N3639 N3698 N3807 N3847 N4569 N4764 N5552 N5589 N5614 N5777 N5797 N6355 N6453 N6466 N6566 N6568 N6804 N7212 N7487 N7611 N7695 N7799 N7874 N8211 N8257 N8657 N8958 N9318 N9422 N9438 N9495 N9535 N9656 N9796 N9932 N10062 N10155 N10324 N10362 N10449 N10482 N10827 N10839 N10994 N11013 N11314 N11328 N11593 N11637 N11743 N12049 N12065 N12264 N12300 N12469 N12537 N12630 N13046 N13194 N13198 N13211 N13254 N13278 N13292 N13478 N13546 N13853 N13881 N14002 N14027 N14299 N14461 N14481 N14561 N14664 N14675 N15094 N15388 N15554 N15565 N15575 N15927 N16098 N16119 N16216 N16359 N16393 N16394 N16426 N16563 N16637 N16747 N16793 N16937 N17067 N17085 N17106 N17388 N17449 N17487 N17582 N17701 N17751 N17924 N18245 N18466 N18518 N18551 N18596 N18766 N18823 N18980 N19528 N19535 N19545 N19632 N19733 N19792 N20220 N20271 N20379 N20547 N20667 N20668 N20705 N20837 N20877 N20982 N21076 N21213 N21421 N21443 N21610 N21794 N21812 N21874 N21895 N22011 N22027 N22365 N22675 N22844 N22889 N23027 N23305 N23440 N23476 N23576 N23625 N23755 N23880 N23882 N23976 N24170 N24229 N24234 N24364 N24398 N24494 N24593 N24669 N25096 N25140 N25145 N25231 N25525 	N25612 N25862 N17336 N24602	1 1 0 0
2870	N5946 	N10043 N22942 N6687 N19685	1 1 0 0
2871	N9569 N13609 N16376 N16436 	N21288 N22509 N3829 N13395	1 1 0 0
2872	N1158 N2248 N5816 N9104 N13389 	N17128 N20365 N5673 N15957	1 1 0 0
2873	N3432 	N14011 N21215 N3389 N2571	1 1 0 0
2874	N1836 N2513 N2774 N3067 N4754 N9470 N11216 N11904 N12715 N15862 N15864 N18630 N21374 	N23055 N24672 N11642 N1649	1 1 0 0
2875	N138 N356 N455 N1343 N1823 N3289 N3386 N4778 N5211 N7291 N8257 N8839 N9471 N10392 N11237 N11920 N12607 N13002 N13054 N13607 N14468 N14530 N15006 N16876 N16914 N17487 N17600 N17613 N18876 N20450 N20550 N20627 N20738 N21426 N21502 N22320 N23352 N23405 N23984 N24754 	N25005 N25096 N13137 N8285	1 1 0 0
2876	N5820 N8648 N10204 N14438 N16314 N18981 	N19606 N25903 N11546 N23290	1 1 0 0
2877	N921 N3368 N4381 N4447 N4606 N5038 N5129 N5295 N5440 N8982 N10853 N12652 N14942 N17152 N17487 N17710 N19533 N22960 	N24612 N25382 N18687 N13627	1 1 0 0
2878	N1453 N2152 N5170 N5611 N5866 N5924 N6373 N6931 N7792 N8243 N12002 N14750 N15343 N17356 N17846 N17865 N18214 N18447 N19110 N20728 N21180 N21285 	N24364 N25455 N11554 N438	1 1 0 0
2879	N1934 N3298 N3670 N5950 N12953 	N16506 N22997 N8600 N19014	1 1 0 0
2880	N1823 N6731 N13778 N17216 	N23055 N23487 N264 N4774	1 1 0 0
2881	N11671 	N20525 N25545 N365 N27	1 1 0 0
2882	N60 N1054 N1121 N1209 N1961 N2248 N3135 N3281 N3907 N3992 N4213 N4661 N4762 N4763 N5195 N6774 N7105 N7447 N7784 N8954 N9778 N10345 N10911 N10990 N11008 N11009 N11024 N11776 N12045 N12068 N12132 N12530 N12839 N13020 N13465 N14194 N14381 N14705 N15078 N15589 N16035 N16557 N16649 N17760 N18139 N18932 N19671 N19865 N20237 N21513 N23639 N24131 N24455 	N24594 N25760 N21766 N20704	1 1 0 0
2883	N337 N1060 N2582 N2803 N4401 N9010 N14513 N14922 N18305 	N19937 N25751 N6946 N25270	1 1 0 0
2884	N3370 	N14435 N18133 N309 N2446	1 1 0 0
2885	N770 N4937 N13222 N16557 N16986 N18541 	N19772 N24431 N14206 N15276	1 1 0 0
2886	N213 N4574 N5215 N5217 N9558 N9786 	N10850 N13213 N10314 N10437	1 1 0 0
2887	N3131 N8764 	N8865 N20528 N4359 N22788	1 1 0 0
2888	N1209 N2660 N5497 N5717 N7982 N11580 N11840 N15281 N18721 	N21170 N23048 N24082 N16356	1 1 0 0
2889	N831 N832 N4927 N9344 N12777 N12921 	N19540 N24431 N13220 N11033	1 1 0 0
2890	N2310 N2425 N2676 N2710 N3706 N3757 N4305 N5397 N5510 N5603 N6017 N6598 N6690 N7086 N9360 N9528 N10183 N10302 N11724 N12288 N12597 N13200 N13607 N14132 N14344 N14502 N15167 N15494 N15984 N16125 N16148 N16300 N16479 N16573 N16639 N17051 N17270 N17972 N18117 N18701 N19082 N19190 N19553 N20160 N20162 N20260 N20357 N20646 N21895 N22246 N22512 N23467 N24432 N24774 N25264 N25465 	N25569 N25886 N20961 N10498	1 1 0 0
2891	N1235 N3198 N6151 N6597 N7542 N8257 N8523 N10011 N11749 N12098 N12112 N14498 N14700 N15479 N16319 N18116 N18415 N18598 N19754 N20043 N20450 N21264 N22810 N23897 N24398 	N25485 N25940 N9741 N23263	1 1 0 0
2892	N3907 N12378 N13467 N13953 N14140 N15716 	N19280 N21170 N12323 N17917	1 1 0 0
2893	N4710 N7784 N9485 N10990 N13466 N16625 N18594 N21755 	N23498 N25873 N2819 N20133	1 1 0 0
2894	N3292 N3413 N3910 N4383 N4555 N5097 N6392 N11501 N15979 	N18361 N22230 N18461 N939	1 1 0 0
2895	N443 N1527 N2943 N6898 N7029 N7037 N9571 N10317 N11022 N11723 N14700 N15457 N16161 N16557 N18608 N23252 N23540 N23622 	N24142 N24891 N19325 N9753	1 1 0 0
2896	N6273 N8427 N12713 N25125 	N25126 N25485 N4063 N5340	1 1 0 0
2897	N4899 N7120 N10196 N14212 N15864 N16110 N17070 N17637 N19483 	N19931 N22685 N19759 N19360	1 1 0 0
2898	N7291 N11236 N11358 	N21170 N23395 N22064 N7465	1 1 0 0
2899	N3655 N8590 N11306 N19298 	N23458 N25001 N19081 N14739	1 1 0 0
2900	N4610 N4659 N5198 N5259 N7188 N8855 N10078 N10837 N14099 N14476 N16556 N16694 N18000 N18236 N20261 N21588 	N23727 N25242 N23309 N10271	1 1 0 0
2901	N2551 N6092 N9783 N11570 N22769 	N22954 N22988 N6751 N16288	1 1 0 0
2902	N199 	N5267 N24862 N4432 N2528	1 1 0 0
2903	N9563 N16860 	N17486 N19133 N1232 N10483	1 1 0 0
2904	N2436 N7878 N9431 N9511 N11454 N12909 N14056 N16694 N17487 N17508 N19659 N19774 N22802 	N23984 N25830 N17605 N3396	1 1 0 0
2905	N4904 N12202 	N16806 N19785 N22058 N5600	1 1 0 0
2906	N1059 N6112 N7131 N11877 	N12505 N25332 N12137 N23448	1 1 0 0
2907	N3996 N8365 	N10102 N11433 N25517 N16810	1 1 0 0
2908	N10847 	N16694 N17487 N19649 N1537	1 1 0 0
2909	N13092 N14605 	N20247 N21618 N4422 N22727	1 1 0 0
2910	N434 N4564 N16168 	N17788 N19086 N8759 N23776	1 1 0 0
2911	N1968 N5516 N5550 N5712 N6175 N11060 N11699 	N14434 N21048 N8707 N1037	1 1 0 0
2912	N79 N2759 N4016 N6781 N9777 N10868 N11279 N17216 N18299 	N18558 N20484 N2800 N22441	1 1 0 0
2913	N576 N1661 N7584 N15458 N17136 N17704 	N20242 N25814 N3357 N3500	1 1 0 0
2914	N1116 N2173 N6121 N11433 N12116 N17252 N17465 N18992 N21606 	N22049 N25456 N13924 N10474	1 1 0 0
2915	N263 N428 N646 N933 N1000 N1617 N1854 N1924 N1942 N2246 N2368 N2455 N2552 N2779 N3043 N3132 N3685 N3861 N3908 N4281 N4552 N4676 N5093 N5149 N5347 N5604 N5625 N5634 N6039 N6411 N6439 N6906 N7276 N7706 N8044 N8045 N8106 N8419 N8425 N8866 N8948 N8961 N9254 N9317 N9417 N9655 N9940 N9979 N10453 N10682 N10947 N10949 N11081 N11113 N11187 N11554 N11564 N11601 N11775 N11863 N11878 N12140 N12182 N12637 N13316 N13411 N13543 N13640 N13837 N13838 N14564 N14831 N15125 N15640 N16482 N17177 N17285 N17487 N17506 N17777 N17888 N18075 N18379 N18737 N18743 N18744 N18889 N19073 N19252 N19823 N19846 N19923 N20541 N20651 N20874 N20914 N21043 N21369 N21460 N21957 N22643 N23552 N24290 N24454 N24622 N24676 	N25430 N25449 N17656 N22961	1 1 0 0
2916	N320 N13520 N15284 	N19865 N23135 N16583 N5604	1 1 0 0
2917	N66 N483 N836 N995 N1187 N1407 N1888 N2133 N2209 N2458 N3120 N3205 N3311 N3382 N3704 N4585 N5261 N5451 N7069 N7250 N7261 N7689 N7986 N8013 N8653 N8701 N8822 N9047 N9187 N9498 N10206 N10609 N11005 N11727 N11770 N12625 N12636 N12955 N12978 N13360 N13432 N13433 N13557 N13684 N13857 N14095 N14155 N14156 N14188 N14536 N14947 N15033 N15142 N15852 N16501 N16797 N17160 N18123 N18561 N19365 N19627 N19653 N19685 N20044 N22025 N22389 N22545 N22875 N22983 N23486 N24127 	N24141 N25842 N21860 N19610	1 1 0 0
2918	N2777 N7513 	N19167 N19615 N4350 N19249	1 1 0 0
2919	N926 N986 N1085 N1523 N1840 N1857 N1912 N2266 N3903 N4333 N5823 N6433 N6902 N8139 N8679 N9392 N9932 N10100 N10202 N10449 N10675 N10761 N11191 N11724 N12412 N12659 N13097 N13099 N13481 N14500 N14561 N14598 N14854 N14968 N15118 N16029 N16179 N16462 N16563 N16855 N17097 N17098 N17145 N17416 N17872 N18171 N19529 N20811 N21629 N21765 N21969 N22356 N22809 N23156 N23483 N23619 N24258 N24819 	N25893 N25906 N6192 N629	1 1 0 0
2920	N4560 	N6577 N6667 N19620 N674	1 1 0 0
2921	N1037 N4970 N10117 N15519 N17968 N20468 	N25214 N25675 N7820 N742	1 1 0 0
2922	N2222 N2685 N7555 	N16554 N21637 N12325 N23952	1 1 0 0
2923	N1022 N1090 N2057 N3933 N4307 N4950 N7558 N7609 N9416 N12808 N13698 N14026 N18455 N23017 N23102 	N25142 N25958 N23655 N5859	1 1 0 0
2924	N153 N480 N2618 N3341 N3709 N5170 N5198 N5259 N6680 N8210 N8576 N8905 N9161 N9761 N11113 N12577 N12930 N13052 N13237 N13621 N13829 N14115 N15421 N15644 N15731 N16568 N17538 N17846 N17850 N21285 N22479 N23012 N23368 N23398 N23616 N24615 N24856 	N25067 N25119 N14978 N3801	1 1 0 0
2925	N305 N2326 N7884 N8024 N8210 N8862 N9500 N10373 N12186 N13317 N16839 N17593 	N20577 N22962 N8604 N10890	1 1 0 0
2926	N153 N902 N1103 N1421 N3444 N4545 N5783 N5977 N6369 N6413 N6541 N6587 N6801 N7973 N8112 N8114 N8173 N8210 N8243 N8535 N8648 N9014 N9431 N10172 N10209 N10431 N10645 N10849 N11021 N11022 N11091 N11146 N11270 N11272 N11415 N11746 N11882 N12552 N12874 N14255 N14336 N14666 N14670 N14848 N15094 N15791 N16264 N16807 N17487 N17500 N18246 N19483 N19484 N19751 N20472 N20652 N20988 N21196 N21998 N22522 N22552 N22566 N23098 N23249 N23419 N24126 	N24401 N24888 N9627 N14964	1 1 0 0
2927	N13599 N14682 	N23472 N24504 N2003 N23571	1 1 0 0
2928	N5538 	N20148 N23238 N9952 N15181	1 1 0 0
2929	N3476 N16391 N17126 N18960 N21681 	N24246 N25513 N11515 N21257	1 1 0 0
2930	N3747 N7477 N10683 N12231 N13528 N15284 N16414 N18440 	N19962 N21618 N3409 N16624	1 1 0 0
2931	N3258 N4892 N4893 N4895 N14506 N14508 N14902 	N16393 N21284 N16380 N2638	1 1 0 0
2932	N430 N1423 N1506 N2248 N2692 N3092 N3113 N7381 N8217 N8825 N9350 N9664 N13036 N13389 N16822 	N19774 N24983 N19869 N3510	1 1 0 0
2933	N1147 N1425 N1823 N4131 N5036 N5610 N6680 N9105 N10438 N14062 N14443 N15791 N18630 N19983 N22020 	N22445 N24741 N16129 N22788	1 1 0 0
2934	N4943 N5894 N8485 N9626 N11204 N17506 N17673 N17950 N18202 	N20833 N24940 N13190 N24111	1 1 0 0
2935	N1957 N2528 N2671 N3670 N15228 N15894 N22997 N23026 	N23947 N24456 N5506 N16424	1 1 0 0
2936	N1158 N5848 N9511 N9761 N12076 	N18583 N19590 N6870 N15255	1 1 0 0
2937	N1332 N1358 N2546 N3431 N4691 N4869 N5256 N5809 N5905 N10882 N12141 N13074 N15242 N17558 N17908 	N22107 N23094 N10983 N2386	1 1 0 0
2938	N2571 N5335 N5563 N6196 N7429 N10208 N10362 N10388 N10953 N11182 N11573 N12752 N13864 N14084 N14157 N15487 N16144 N17895 N18315 N23739 N24351 	N24352 N24353 N5759 N17434	1 1 0 0
2939	N4867 N9638 N12679 N13502 N18591 	N20448 N20611 N25158 N22892	1 1 0 0
2940	N1033 N2395 N9124 N9363 N15275 	N16993 N18856 N17770 N17668	1 1 0 0
2941	N400 N1220 N6943 	N9048 N24460 N6296 N3864	1 1 0 0
2942	N684 N2980 N3312 N3535 N3947 N4198 N6167 N6538 N6584 N7082 N7815 N7863 N8355 N9318 N10305 N11463 N11872 N15347 N19759 	N21684 N24906 N24639 N287	1 1 0 0
2943	N539 N1756 N1805 N4754 N5260 N7120 N8351 N8576 N8677 N9075 N11052 N11061 N13811 N14676 N14971 N15644 N18804 N19458 N19664 N20859 N22702 N23959 	N24199 N25903 N19878 N6516	1 1 0 0
2944	N2518 N3245 N8023 N8173 N12841 N15010 N15668 	N15875 N20921 N3801 N4991	1 1 0 0
2945	N7713 N11705 N13599 N13675 	N19621 N24713 N14325 N18248	1 1 0 0
2946	N2168 N7767 N8213 N8775 N18356 	N19055 N22514 N4719 N1717	1 1 0 0
2947	N797 N2638 N2867 N4222 N8576 N9206 N13706 N16335 N19532 N20104 N20984 N21490 N22500 	N23334 N23995 N17593 N9493	1 1 0 0
2948	N550 N2426 N3897 N4835 N5818 N6916 N7075 N7162 N10669 N10815 N11563 N14262 N16266 N16914 N17146 N17704 N21446 N23485 N24456 	N24639 N25477 N24199 N17449	1 1 0 0
2949	N7402 N8639 	N18520 N22704 N1582 N17804	1 1 0 0
2950	N1037 N2990 N3117 N3754 N5550 N5788 N5891 N6421 N7731 N7744 N7882 N8119 N9021 N10337 N11062 N12042 N14335 N14700 N15307 N17974 N18909 N19013 N19111 N19449 N19544 N20677 N20691 N21331 N22051 N23260 	N25932 N25968 N23428 N10748	1 1 0 0
2951	N586 N734 N982 N1210 N1368 N1556 N1611 N1670 N1971 N2467 N2773 N3063 N3333 N3363 N3441 N3591 N3622 N4534 N4670 N4817 N4825 N4914 N5636 N5861 N5862 N5904 N6109 N6212 N6216 N6508 N6529 N6724 N7320 N7991 N8288 N8485 N8579 N8646 N8729 N8773 N8807 N8836 N9425 N10221 N10234 N10425 N10475 N11412 N11602 N11692 N11966 N12184 N12201 N12292 N13286 N13631 N13891 N14204 N14405 N14509 N14640 N14817 N14901 N14953 N15240 N15451 N15876 N16223 N16241 N16550 N16551 N16885 N17676 N17947 N18249 N18278 N18718 N18771 N18957 N19604 N19677 N19954 N20267 N20556 N20610 N20712 N20713 N21046 N21355 N21398 N21872 N22275 N22287 N22310 N22599 N22686 N22894 N23189 N23216 N23254 N23459 N23462 N24332 N24547 N24630 N25113 N25290 	N25435 N25762 N17407 N6663	1 1 0 0
2952	N4793 N5113 N9547 	N20437 N20533 N20972 N1293	1 1 0 0
